BILL_AMT_AR,BILL_AMT_I,BILL_AMT_MA,BILL_AMT_SIGMA,PAY_AMT_AR,PAY_AMT_I,PAY_AMT_MA,PAY_AMT_SIGMA,PAY_AR,PAY_I,PAY_MA,PAY_SIGMA
0,0,0,19.3475237944032,0,0,0,22.5526084634325,0,1,0,0.547722742361628
0,1,0,707.859740876051,0,0,0,49.0013420868812,0,0,0,0.0
0,1,0,325.339101796519,0,1,0,11.240227067523902,0,0,0,0.0
0,1,0,51.3505884475352,0,1,0,35.2017695573865,0,1,0,0.44721362034513207
0,1,0,32.9885959687549,0,0,0,14.6264872038309,0,0,0,0.0
0,1,0,28.297901973760702,0,0,0,22.7705131231892,0,0,0,0.8975274678557509
0,0,0,403.60245115435094,0,0,0,0.0,0,1,0,0.8944272406902641
0,1,0,1420.50011116607,0,0,0,60.055081030204704,0,0,0,0.0
0,0,0,909.982359907867,0,0,0,912.1210061684391,0,0,0,0.471404520791032
0,0,0,3.62214450313333,0,0,0,5.61140213527686,0,0,0,0.37267799624996506
0,1,0,170.974893642597,0,0,0,45.4582900625292,0,0,0,0.0
0,0,0,93.59851044396619,0,0,0,11.110872708998,0,0,0,1.5723301886761
0,0,0,132.156479792881,0,0,0,19.9596386568672,0,0,0,0.7453559924999301
0,1,0,33.2298396131431,0,0,0,16.6663090634969,0,0,0,0.0
0,1,0,88.3050200450261,0,0,0,69.4205642797818,0,0,0,1.1055415967851299
0,0,0,61.2055457287391,0,0,0,15.658054279447802,0,0,0,0.0
0,0,0,60.5489270918912,0,0,0,83.5670234029158,0,0,0,0.7453559924999301
0,0,0,124.915317924905,0,0,0,18.4181843963922,0,0,0,0.0
0,0,0,88.6786131593099,0,0,0,105.740843239095,0,0,0,0.0
0,1,0,86.06441987090841,0,0,0,69.7157460982684,0,0,0,0.7453559924999301
0,1,0,412.63609854924204,0,0,0,23.6218721644073,0,0,0,0.7453559924999301
0,1,0,2.1621466198951103,0,0,0,5.128153456699651,0,0,0,0.0
2,1,0,15.4997804862846,1,0,0,28.0247554872888,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,0,0,167.811604348419,0,0,0,196.70133373283699,0,0,0,1.1547005383792501
0,0,0,21.8963905486849,0,0,0,15.4763951799752,0,1,0,0.8944273028031958
0,1,0,53.7633832802136,0,0,0,53.41545554726271,0,0,0,1.1180339887498898
0,1,0,64.2020429150913,0,0,0,32.6780569935784,0,0,0,0.7453559924999301
0,1,0,274.530875136748,0,0,0,19.8072926647221,0,0,0,0.0
0,0,0,1411.9386946517402,0,0,0,914.8885841719181,0,1,0,0.4472136514015979
0,0,0,408.554233473348,0,0,0,511.082028739519,0,0,0,0.0
0,0,0,25.9612534680927,0,0,0,10.9443483623915,0,0,0,0.0
0,0,0,46.173869782214204,0,1,0,16.6503829406038,0,0,0,0.0
0,1,0,8.53434540400443,0,0,0,9.82080479001954,0,0,0,0.0
0,1,0,142.937883473684,0,0,0,16.2378940593047,0,0,0,0.0
0,0,0,0.0,0,0,0,42.8990795294411,0,0,0,1.1180339887498898
0,1,0,137.487024900545,0,0,0,103.88349134018101,2,0,1,0.471629427107008
0,0,0,41.233741727558105,0,0,0,41.1380316377772,0,0,0,0.0
0,1,0,41.5530898156022,0,0,0,35.99116786293,0,0,0,0.942809041582063
0,1,0,6.32483678319749,0,0,0,4.0974873959971605,0,0,0,0.0
0,0,0,9.63971017619815,1,0,0,5.12350893992658,0,0,0,0.0
0,0,0,83.8784124578618,0,1,0,103.918691230745,0,0,0,0.0
0,1,0,45.3596692795188,0,0,0,22.7705131231892,0,0,0,0.0
0,0,0,11.510362195846099,0,0,0,12.197613019072099,0,0,0,0.7453559924999301
0,1,0,232.15331742383498,0,0,0,39.4346160662971,0,0,0,0.763762615825973
0,0,0,24.199480760197503,0,1,0,29.0479796223185,0,0,0,0.0
0,0,0,259.179937813241,0,1,0,13.3330550376639,0,0,0,0.7453559924999301
0,0,0,7.99010042219446,0,0,0,7.99010042219446,0,0,0,0.37267799624996506
0,0,0,68.3240202656804,0,0,0,66.3120906748921,0,0,0,0.8975274678557509
0,1,0,333.044608340401,0,0,0,30.262532062448802,0,0,0,0.0
1,1,0,20.4333350896735,0,0,0,53.7349578373557,0,0,0,0.0
0,1,0,349.15155356156896,0,0,0,134.51844092136298,0,0,0,0.7453559924999301
0,0,0,116.41030751076,0,0,0,173.47114951836002,0,0,0,0.0
0,0,0,493.01995952191703,0,0,0,238.756027646153,0,0,0,0.763762615825973
0,0,0,37.189258128076894,0,1,0,49.9204031569045,0,0,0,0.0
0,0,0,34.6582298558213,0,0,0,8.8805001180438,0,0,0,0.7453559924999301
0,0,0,237.32687763759898,0,0,0,297.979930502594,0,0,0,0.37267799624996506
0,0,0,1971.03132229818,0,0,0,181.59980116009498,0,0,0,0.37267799624996506
0,0,0,1158.42142082436,0,0,0,1893.26014694505,0,1,0,0.44721362034513207
0,0,0,119.58698396036101,2,0,0,17.1443956734267,0,0,0,0.0
0,1,0,353.948489551168,1,1,0,7.13709556269285,0,0,0,0.7453559924999301
0,0,0,361.909011109265,0,0,0,2.03968509637694,0,0,0,0.8164965809277259
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,27.212051232392803,0,0,0,25.363925918969496,0,0,0,0.942809041582063
0,0,0,249.888150372762,0,0,0,423.684252721725,0,0,0,0.0
0,1,0,90.06242067016251,0,0,0,37.380285127676004,0,0,0,0.7453559924999301
0,1,0,372.05493550393,0,1,0,7.866078484311039,0,0,0,0.0
0,1,0,533.50608508602,0,0,0,31.5801026121568,0,0,0,0.0
0,1,0,35.257303810816296,0,0,0,27.7771817724949,0,0,0,0.942809041582063
0,1,0,146.054902854408,0,1,0,30.5802300225227,0,0,0,0.37267799624996506
0,0,0,22.031084899919897,0,0,0,26.5994292653411,0,0,0,0.957427107756338
0,0,0,18.0362997080134,0,0,0,2.9816581210946898,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,148.343318399795,0,0,0,448.190897967287,0,0,0,0.0
0,0,0,256.694012758705,0,0,0,246.30008210357101,0,0,0,0.0
1,2,0,289.74972484502,0,0,0,15.046734199475,0,0,0,0.0
0,0,0,109.369814981666,0,1,0,13.063668925057499,0,0,0,0.8975274678557509
0,1,0,68.2609260813404,0,0,0,14.115563342735,0,0,0,0.0
0,0,0,416.59476012868697,0,0,0,411.633968161569,0,0,0,0.0
0,1,0,593.7846347293261,0,0,0,27.7100407337577,0,0,0,0.8975274678557509
0,1,0,227.959522851646,0,0,0,184.847035261692,0,0,0,0.942809041582063
0,0,0,187.121457990915,0,0,0,117.872502500611,0,1,0,0.4472136514015979
0,1,0,58.9351641345386,0,0,0,0.244439199597955,0,1,0,1.84390907374023
0,1,0,556.9260863441459,0,0,0,212.319445526204,0,1,0,0.447213694880646
0,0,0,169.776633830732,0,0,0,169.776633830732,0,1,0,0.4472136514015979
0,0,0,62.9611550541241,0,0,0,44.8379553824611,0,0,0,0.37267799624996506
0,0,0,59.301834530449604,0,0,0,66.8345058694347,0,0,0,0.7453559924999301
0,0,0,79.7094008143513,0,0,0,0.0,0,0,0,0.0
0,1,0,934.720856929916,0,0,0,100.06655881048201,0,0,0,0.0
0,0,0,2.5336688028408303,0,0,0,4.03678052300758,0,0,0,1.1180339887498898
0,0,0,5.59280321526634,0,0,0,5.54527617035192,0,0,0,0.8975274678557509
0,1,0,7.997252909772481,0,0,0,7.3567822661885796,0,0,0,0.0
0,0,0,62.8540943721859,0,0,0,51.25473399917539,0,0,0,0.7453559924999301
0,1,0,242.13801176984902,0,0,0,43.0809672137642,0,1,0,0.8944273897612929
0,1,0,314.388770291915,0,0,0,12.8270730657126,0,0,0,0.0
0,1,0,120.65754954667801,0,0,0,23.0454162227225,0,0,0,0.0
0,1,0,198.089416056255,0,0,0,10.803353563591001,0,0,0,0.0
0,1,0,18.2930784377576,0,0,0,13.3792624578321,0,0,0,0.0
0,1,0,1273.87496663105,0,0,0,1037.18045214375,0,0,0,0.6871842709362769
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,861.5793616562379,0,0,0,720.0102419883771,0,1,0,0.447213694880646
0,0,0,8.66648071301841,0,0,0,10.9623273404233,0,0,0,1.06718737290547
0,0,0,146.42472036933998,0,0,0,209.90481036873902,0,0,0,0.0
0,0,0,43.5964642505066,0,0,0,36.097623569962295,0,0,0,0.0
0,1,0,167.16009146189398,0,0,0,53.24490764825789,0,1,0,0.8944273897612929
0,0,0,162.80296645861,0,0,0,26.834148370605302,0,0,0,0.0
0,1,0,69.9823307303805,0,0,0,12.4736627027675,0,0,0,0.0
2,1,0,24.8793104542595,0,0,0,34.9242143000081,0,0,0,0.0
0,1,0,20.003346769458197,0,0,0,18.8098904061407,0,1,0,0.8944273897612929
0,0,0,23.075223521795802,0,0,0,6.206195744168349,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,0,0,9.493653961407269,0,0,0,9.493653961407269,0,0,0,0.0
0,1,0,3914.5146253606604,0,0,0,3146.84883398985,0,0,0,0.5
0,1,0,3146.36254482159,0,1,0,96.6527482588938,0,1,0,0.8944273897612929
0,0,0,241.756266456167,0,0,0,52.14172135246321,0,0,0,0.7453559924999301
0,0,0,269.86705259123903,0,0,0,1787.6840749458604,0,0,0,0.0
0,1,0,113.69000561668999,0,1,0,12.648888438514302,0,0,0,0.0
1,1,0,30.3736826014571,0,1,0,13.204585333933199,0,0,0,0.0
0,1,0,275.534493236598,0,0,0,18.332939969846603,0,1,0,0.8944273028031958
0,1,0,216.906016580036,0,0,0,117.173348617799,0,0,0,0.471404520791032
0,0,0,14.9604251681402,0,0,0,18.3727457319429,0,0,0,0.0
0,0,0,28.8404445846248,2,0,0,16.2507856348081,0,0,0,0.37267799624996506
0,1,0,25.602507160981396,0,0,0,19.437921651223103,0,1,0,0.8944273028031958
0,0,0,11.3354645911576,0,0,0,11.3354645911576,0,0,0,0.0
0,1,0,94.692610927794,0,0,0,59.136205623692504,0,0,0,0.0
0,0,0,60.3217168878625,0,0,0,99.7181364393196,0,1,0,0.447213694880646
0,1,0,1436.73522665748,0,0,0,200.404540631643,0,0,0,0.0
0,1,0,282.371756352071,0,0,0,45.5410262463785,0,0,0,0.0
0,1,0,75.00068078191171,0,0,0,61.150113010004794,0,0,0,0.577350269189626
0,1,0,817.1099316582901,0,0,0,42.320065651943004,0,0,0,0.763762615825973
0,0,0,164.946405548301,0,0,0,167.47328916062,0,0,0,0.0
0,1,0,66.1682721796609,0,0,0,60.643848613062204,0,1,0,0.44721362034513207
0,0,0,18.9578430041529,0,0,0,16.4800874749566,0,1,0,0.8944273897612929
0,0,0,483.36669775415197,0,0,0,38.8805761451019,0,0,0,0.0
0,0,0,12.3543641785656,0,0,0,15.435717678366,0,0,0,1.0
2,0,0,51.412643479873,0,0,0,19.1657472146276,0,0,0,0.0
0,1,0,475.57472784312796,0,1,0,140.492932614545,0,0,0,0.0
0,0,0,498.928870011706,0,0,0,36.9342522670879,0,0,0,0.0
0,1,0,884.398569644128,0,0,0,118.886337986278,0,0,0,0.7453559924999301
0,0,0,66.55906825029139,0,0,0,284.658694496331,0,0,0,0.37267799624996506
0,0,0,175.185524559162,0,0,0,16.6595848883181,0,0,0,0.0
0,0,0,79.86564629949791,0,0,0,72.45061903461809,0,0,0,0.37267799624996506
0,1,0,65.8831121533346,0,0,0,59.479698002859706,0,0,0,0.37267799624996506
0,1,0,72.436009853482,0,0,0,20.6588224307708,0,0,0,0.0
2,1,0,8.73432571779845,1,0,0,11.567945403108599,0,0,0,0.8975274678557509
0,0,0,86.0722293719148,0,0,0,28.151082543028803,0,0,0,0.37267799624996506
0,0,0,32.652619408955005,0,1,0,30.7753948014373,0,0,0,0.0
0,1,0,414.677179070017,0,1,0,40.0163553269254,0,0,0,0.0
2,1,0,214.500549351523,0,0,0,262.730454280486,0,0,0,0.577350269189626
2,1,0,29.6533834292555,0,0,0,36.6110320117703,0,1,0,0.8944272406902641
0,0,0,275.805543775417,0,0,0,43.602213043325605,0,0,0,0.0
0,1,0,7.64691482408088,0,0,0,14.4354038652509,0,0,0,0.0
1,1,0,2.6472827782138197,0,0,0,28.4614519986382,0,0,0,0.0
0,1,0,21.2637559153932,0,0,0,17.1805546051139,0,0,0,0.942809041582063
0,0,0,68.6705171849531,0,0,0,70.8749679008571,0,0,0,0.0
0,0,0,18.826569733481698,0,0,0,39.1167422212144,0,0,0,1.1055415967851299
0,0,0,78.6555335000573,0,0,0,15.531394530522899,0,0,0,0.8975274678557509
1,1,0,100.88191631733,0,0,0,84.74848148258809,0,0,0,0.0
0,0,0,194.26260577801898,0,0,0,197.426906119192,0,0,0,0.0
0,0,0,32.323174101376196,1,0,0,22.309623099369396,0,0,0,0.0
0,0,0,29.116618035777602,1,0,0,17.3201603030158,0,0,0,0.37267799624996506
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,0,257.705073367196,0,1,0,46.1754716263367,0,0,0,0.0
0,1,0,10.638724633453501,0,0,0,7.02713291052775,0,0,0,0.0
0,1,0,119.01708407008199,0,0,0,23.0900124759693,0,0,0,1.5275252316519499
0,1,0,208.854075556791,0,0,0,148.769889558306,0,1,0,0.447213694880646
0,1,0,18.660351216284198,2,1,0,3.8080046045747404,0,0,0,0.0
0,0,0,213.45228574305,0,0,0,47.6137921739941,0,0,0,0.0
0,0,0,60.7180264138373,2,0,1,50.8918483471418,0,0,0,0.8975274678557509
1,1,0,94.7091415740985,0,0,0,8.257782686855691,0,0,0,0.0
0,0,0,126.34301399032199,0,0,0,126.649401478218,0,0,0,1.1055415967851299
0,2,0,256.882331634753,0,1,0,108.828950711439,0,0,0,0.8975274678557509
0,0,0,138.527459049858,0,0,0,17.3204821300898,0,0,0,0.8975274678557509
0,0,0,57.42206081858129,0,0,0,57.42206081858129,0,0,0,0.7453559924999301
0,0,0,142.308862636306,0,0,0,23.705509764662104,0,0,0,0.763762615825973
0,0,0,253.78730330592097,0,0,0,2575.9182869548104,0,0,0,0.0
0,0,0,50.7308355917922,0,0,0,51.863704102700005,0,0,0,0.0
0,1,0,405.07494894,0,0,0,339.400884741635,0,0,0,0.0
0,0,0,1056.2029725286802,0,0,0,1801.87446745422,0,1,0,0.44721362034513207
0,0,0,128.979489135623,0,0,0,126.673187723614,0,0,0,0.0
0,0,0,667.342544364863,0,0,0,786.829719054754,0,0,0,0.0
0,1,0,5.250077238198481,0,0,0,6.20644438485049,0,0,0,2.11476292340825
0,0,0,117.29543044324801,0,0,0,94.1366375310611,0,0,0,0.0
0,0,0,45.90581082172051,0,0,0,41.058872220074,0,0,0,0.8975274678557509
0,0,0,17.121854844565803,0,0,0,17.121854844565803,0,0,0,0.0
0,0,0,53.3460359825257,0,0,0,52.230618391425104,0,0,0,0.0
0,1,0,43.93584502894421,0,0,0,37.4857796182978,0,0,0,0.37267799624996506
0,1,0,393.60352746196196,1,2,0,6.27544563370823,0,0,0,0.0
0,0,0,95.4247247662603,0,0,0,96.44536693898459,0,0,0,0.0
0,1,0,84.71238258056421,0,0,0,6.64193993521165,0,0,0,0.0
0,1,0,15.2370580647854,0,0,0,19.0330254864575,0,0,0,0.0
0,0,0,197.187180874716,0,0,0,10.97828443569,0,0,0,0.0
0,1,0,211.76974308708301,0,0,0,7.9887406575816104,0,0,0,0.0
1,1,0,121.140525086205,0,0,0,57.5153765032335,0,0,0,0.0
0,1,0,19.2275905398263,0,0,0,2.65919652760466,0,0,0,0.0
0,0,0,2.4555028686885496,0,0,0,0.0,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,104.214817242253,0,0,0,41.056399439913605,0,0,0,1.0
0,1,0,8.29482939062262,0,0,0,7.720647961284669,0,0,0,0.0
0,1,0,732.592835381828,0,0,0,40.721007420247105,0,0,0,0.0
0,1,0,408.230644777967,0,0,0,63.9983268481416,0,1,0,0.8944273028031958
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,154.179473655147,0,0,0,12.120364132077999,0,0,0,0.0
0,1,0,17.3881775561126,0,0,0,7.483979027343381,0,0,0,0.0
0,0,0,2.66660945015951,0,0,0,5.523567852462031,0,0,0,0.0
0,0,0,71.2525510507634,0,0,0,11.110872708998,0,0,0,1.21335164821342
0,0,0,1014.19187845664,2,0,0,83.9366632533731,0,0,0,0.0
0,0,0,80.272586348517,0,0,0,94.2020431588227,0,0,0,0.0
0,0,0,1102.82880534055,0,0,0,27.175332171184202,0,0,0,0.0
0,0,0,26.735807434440304,0,0,0,36.1743806991756,0,0,0,0.471404520791032
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,0,13.2586741889159,0,1,0,12.146985034986301,0,0,0,0.0
0,1,0,31.8853410532477,0,0,0,17.4854532978473,0,0,0,0.7453559924999301
0,1,0,42.325919176433295,0,0,0,32.4384378678327,0,0,0,0.471404520791032
0,0,0,46.695593762681504,0,0,0,46.4982119084426,0,0,0,0.0
0,0,0,359.61948721410204,0,1,0,141.90024876106898,0,1,0,0.547723117652379
0,1,0,96.9111854757021,0,0,0,27.427858469460602,0,0,0,0.0
0,1,0,22.584274959334603,0,0,0,0.0,0,1,0,0.00174999912500066
0,0,0,20.558703761238398,0,0,0,24.3427024651469,0,1,0,0.836660816878653
0,0,0,97.80672727384452,0,0,0,35.7770101229734,1,1,0,0.5052045969860011
0,1,0,3.99991895915761,0,0,0,11.110872708998,0,0,0,0.8975274678557509
0,0,0,3.6239844871016498,0,0,0,5.224558719218139,0,0,0,1.06718737290547
0,0,0,398.438878870185,0,0,0,926.2358362814571,0,0,0,0.6871842709362769
0,1,0,556.290806938304,0,0,0,41.9115329473835,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,174.29326247758,0,0,0,715.161329062605,0,0,0,0.471404520791032
0,0,0,46.3104853240267,0,0,0,43.6175503971362,0,0,0,0.37267799624996506
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,25.154473943733503,0,0,0,26.0257169973593,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,0,462.34361885630796,0,0,0,43.977165429824296,0,1,0,0.8944272406902641
0,1,0,33.70591630069811,0,0,0,155.552217925971,0,1,0,0.00174999912500066
0,0,0,79.5420523511047,0,0,0,62.8926363901645,0,0,0,0.37267799624996506
0,0,0,674.591050924437,0,0,0,230.76626118902803,0,0,0,0.7453559924999301
0,0,0,690.143020781765,0,0,0,682.607408645503,0,0,0,0.0
0,0,0,857.056096968441,0,1,0,522.571802225516,0,0,0,0.37267799624996506
0,0,0,213.46217236723098,0,0,0,11.110872708998,0,1,0,0.8944273028031958
0,1,0,31.003086437322303,0,1,0,34.1546905395656,0,0,0,0.0
0,0,0,98.69291299465799,0,0,0,40.570130517089794,0,0,0,0.8975274678557509
0,0,0,15.854685886952698,0,1,0,11.7356910369765,0,1,0,0.894427548770797
0,1,0,462.97912710576105,0,0,0,376.11187990164,0,0,0,1.0
0,0,0,1226.04637083964,0,0,0,1279.04677747609,0,0,0,0.0
0,0,0,101.65822657687299,0,0,0,107.958960227883,0,0,0,1.1180339887498898
0,0,0,216.563563151847,0,0,0,234.804530113322,0,0,0,0.0
2,1,0,158.720216668965,0,0,0,295.950003251138,0,0,0,0.0
1,1,0,396.92212876690496,0,0,0,284.907902016659,0,0,0,0.0
0,0,0,93.4646612280908,0,0,0,0.299993563142945,0,1,0,0.44721362034513207
0,0,0,140.197356832685,0,0,0,121.622594483358,0,1,0,0.4472136514015979
0,0,0,67.7327282056462,0,0,0,48.7411981312233,0,0,0,0.7453559924999301
0,0,0,1098.49088343898,0,0,0,1080.83322005816,0,0,0,0.763762615825973
0,1,0,12.8477350759958,0,0,0,45.273491719531705,0,1,0,0.447213694880646
0,1,0,205.468348255568,0,0,0,173.30144818871003,0,1,0,0.447213694880646
0,1,0,474.75737622138,0,0,0,39.672200541135204,0,0,0,0.0
0,1,0,298.720915711477,0,0,0,487.92302974080803,0,1,0,0.447213694880646
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,0,0,35.7043613152904,0,0,0,7.13088331619331,0,0,0,1.80277563773199
0,0,0,91.7089193454633,0,0,0,99.2921388741567,0,0,0,0.7453559924999301
0,0,0,36.3171121402485,0,0,0,37.1624756732438,0,0,0,0.0
0,0,0,161.395702620686,0,0,0,143.335896646124,0,0,0,0.471404520791032
2,1,0,20.8226625811408,0,0,0,32.5531505446107,0,1,0,0.8944273028031958
0,0,0,31.038684983832898,0,0,0,30.848407554421602,0,0,0,0.0
0,0,0,21.1420119680772,0,0,0,26.4802881727877,0,0,0,0.577350269189626
0,0,0,85.5964303594924,0,0,0,92.0458880228447,0,0,0,0.0
2,1,0,22.9621358637051,0,0,0,64.9310109665615,0,0,0,1.25830573921179
0,0,0,42.99232908060411,0,0,0,39.6807430363971,0,1,0,0.894427548770797
0,0,0,60.2753921672954,0,0,0,70.0408265117492,0,0,0,0.942809041582063
0,1,0,768.951953821519,0,0,0,37.4972513512661,0,0,0,0.0
0,0,0,332.62462364631403,0,0,0,278.176339950468,0,0,0,0.0
0,0,0,1.66663090634969,0,0,0,5.46086677597068,0,0,0,1.1055415967851299
0,2,0,105.553679588084,1,1,0,3.2836125236616804,0,0,0,0.0
0,1,0,346.163602885558,0,1,0,16.7726644960027,0,0,0,0.0
0,1,0,15.1088953528476,0,1,0,11.150766761526402,0,0,0,0.0
0,0,0,274.462376769463,0,0,0,133.714871700081,0,0,0,0.0
0,0,0,11.8893814226298,0,0,0,11.955299034881802,0,0,0,0.471404520791032
0,0,0,0.0,0,0,0,2.93327039517546,0,0,0,0.0
0,0,0,1512.7985223722799,0,0,0,202.1230673215,0,0,0,0.0
0,0,0,128.60043936600098,0,0,0,34.7255302254306,0,0,0,0.8975274678557509
0,0,0,6.240094024548639,0,0,0,10.0978359518055,0,1,0,0.447213694880646
0,0,0,349.067407236371,0,1,0,17.7134025362592,0,0,0,0.763762615825973
0,1,0,2143.69526997911,0,1,0,101.62400751257401,0,0,0,0.0
0,1,0,94.0087890030496,0,0,0,93.323896756586,0,0,0,0.0
0,0,0,43.5065198093162,0,0,0,189.11900489027698,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,0,0,97.6880640390654,0,0,0,6.08135122161389,0,0,0,0.0
0,0,0,28.247256714126202,0,0,0,38.4950128262561,0,0,0,0.0
0,0,0,1048.8274447088302,0,0,0,75.9229802401539,0,0,0,0.8975274678557509
0,1,0,496.02090700107203,0,0,0,119.775068143988,0,0,0,0.0
0,0,0,295.97965233707697,0,0,0,151.272205119646,0,0,0,0.7453559924999301
0,1,0,19.109112761507603,0,1,0,16.2662384218128,0,0,0,0.0
0,0,0,26.115725183312897,0,0,0,33.9774182567417,0,1,0,0.8944273028031958
0,1,0,267.726151009362,0,0,0,14.0542658210555,0,0,0,1.59861050777091
0,0,0,100.37307512966801,0,0,0,115.65986214607,0,0,0,0.8975274678557509
1,0,0,5.03267498017732,0,0,0,199.7858562512,0,0,0,0.37267799624996506
0,1,0,73.0252055436057,0,0,0,80.6144099548727,0,0,0,0.37267799624996506
0,1,0,19.808818239601397,0,0,0,16.6663090634969,0,1,0,1.09544532040607
0,0,0,185.138411013979,0,0,0,232.26973718262101,0,0,0,0.0
0,0,0,268.907449395798,0,0,0,42.723789185735896,0,1,0,0.8944273897612929
0,0,0,109.090334013463,0,0,0,110.87695264878,0,0,0,0.0
0,0,0,47.43385193623071,0,0,0,48.6304854710367,0,0,0,0.0
0,1,0,271.891225070672,0,0,0,180.05099803269297,0,0,0,0.0
0,0,0,441.72945207608905,0,0,0,36.7730341919281,0,0,0,0.0
0,0,0,54.423733780825,0,0,0,13.857599639934099,0,0,0,0.0
1,1,0,17.7191378228665,1,0,0,11.4575360499596,0,0,0,1.1180339887498898
1,1,0,12.6212044708593,1,0,0,4.38235479552501,0,0,0,0.0
0,1,0,115.714073471667,0,0,0,0.11110872708998,0,0,0,0.0
1,1,0,244.020003161773,0,0,0,64.6727783796974,0,0,0,1.1180339887498898
0,1,0,517.090465871805,1,1,0,18.2033712067695,0,0,0,0.7453559924999301
0,1,0,10.0601221097053,0,0,0,8.54887615271674,0,0,0,0.0
0,0,0,823.3302488077729,0,0,0,52.820485867090994,0,0,0,0.0
0,1,0,396.866131685885,0,0,0,17.2326884840237,0,1,0,0.8944273028031958
0,0,0,0.0,0,0,0,0.0,0,0,0,1.1180339887498898
0,1,0,43.6900862966537,0,0,0,30.692431508866896,0,0,0,0.942809041582063
0,1,0,388.564704415083,0,0,0,328.58891523325804,0,0,0,0.0
0,1,0,418.80086173164705,0,0,0,86.4724571970527,0,0,0,0.0
0,0,0,6.9811957208754505,0,0,0,16.8477068629843,0,0,0,0.0
0,0,0,195.09873172138,0,0,0,159.083487304273,0,0,0,0.7453559924999301
0,1,0,841.585817637133,0,0,0,62.86240744913711,0,0,0,0.763762615825973
0,0,0,177.68117695345,0,0,0,9.326887733713551,0,0,0,0.0
0,1,0,169.605628051113,0,0,0,5.55984340076729,0,0,0,0.0
0,0,0,4.94323713290017,0,0,0,6.613730530692519,0,0,0,0.0
0,0,0,216.43809745792998,0,1,0,11.084053918219302,0,0,0,0.0
0,0,0,407.304916455102,0,0,0,362.53851375822603,0,0,0,0.0
0,0,0,12.832303764157801,0,0,0,13.465585637797599,0,0,0,0.0
0,0,0,6.666523625398769,0,0,0,0.0,0,0,0,1.25830573921179
2,1,0,10.5478970404509,0,0,0,24.1530056421105,0,0,0,0.0
1,2,0,91.6249694624343,0,1,0,7.48563869309823,0,0,0,0.0
0,0,0,21.2953741142158,0,0,0,16.447548379015902,0,0,0,0.0
0,0,0,83.7458552082119,0,1,0,64.7437097930682,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,0,172.117376585867,0,0,0,35.43561632096689,0,0,0,0.0
1,1,0,108.112953119123,0,0,0,103.96096321286801,0,0,0,0.37267799624996506
0,0,0,436.69217335813795,0,0,0,915.701586850669,0,0,0,0.37267799624996506
0,0,0,0.0,0,0,0,0.0,0,1,0,2.2360681017256603
0,0,0,241.612016004692,0,0,0,38.3190533779499,0,0,0,0.0
0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
0,1,0,283.23713344305804,0,0,0,51.12068195981671,0,0,0,0.0
0,1,0,378.091755303981,0,0,0,25.357668351726105,0,0,0,0.0
0,1,0,18.3538557311172,0,0,0,15.0077490635906,0,0,0,0.7453559924999301
0,1,0,424.55433824706705,0,0,0,56.66296040065479,0,0,0,0.0
0,1,0,227.006146568382,0,0,0,27.9846160997425,0,0,0,0.0
0,0,0,54.0192558987574,0,0,0,6.28472644455525,0,0,0,0.0
0,0,0,779.8854703559441,0,0,0,777.6902705832069,0,0,0,1.06718737290547
0,0,0,75.8104835985466,0,0,0,33.9682112172719,0,0,0,0.7453559924999301
0,1,0,290.224147208571,0,0,0,48.2263146706244,0,0,0,0.0
0,0,0,27.056986208422398,0,0,0,5.434523090867651,0,0,0,0.0
0,0,0,106.63832214219299,0,0,0,84.2971565944602,0,0,0,0.0
0,1,0,687.1304454203009,0,0,0,54.4319374681201,0,1,0,0.8944273028031958
0,1,0,396.130337155177,0,0,0,305.067781579731,0,0,0,0.8975274678557509
0,0,0,215.422518254745,1,0,0,143.68072399029,0,0,0,0.0
0,0,0,28.656849620622697,1,0,0,27.909083826685702,0,0,0,0.8975274678557509
0,0,0,152.815218768689,0,0,0,57.7765380867894,0,1,0,0.8944273897612929
0,1,0,575.407788068766,0,0,0,248.565812845532,0,0,0,0.37267799624996506
